customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST771,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.409661538739996,4133.479965205789,Yes
CUST772,Male,Yes,No,No,60,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,120.0,7454.419164944841,Yes
CUST773,Female,No,No,No,58,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,74.7679912472489,4339.59637418944,No
CUST774,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,42.17086401584723,366.56009251868034,Yes
CUST775,Male,No,No,No,69,Yes,No internet service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,100.04422314411217,7001.697209788389,No
CUST776,Female,Yes,No,No,39,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,85.85987249318086,3547.9665996757262,Yes
CUST777,Female,No,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,65.89923523516703,780.047277179915,No
CUST778,Male,No,Yes,Yes,41,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,56.25344630305492,2360.919965543822,Yes
CUST779,Male,Yes,Yes,No,57,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card,38.472467076474615,2211.741509580609,Yes
CUST780,Male,Yes,Yes,No,53,Yes,No internet service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,73.6107578639626,3970.0420115382167,Yes
CUST781,Male,No,No,No,12,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.49687249499789,562.887589884661,Yes
CUST782,Male,No,No,No,13,Yes,No internet service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,47.40063284786982,691.6439472357665,No
CUST783,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.50819068807947,4689.583035471518,No
CUST784,Female,No,No,No,40,Yes,No,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.89809397418288,3921.639685059408,Yes
CUST785,Female,No,Yes,Yes,45,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,55.47453954465244,2301.6734026099407,Yes
CUST786,Male,No,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Mailed check,81.11786920664251,2667.061783918671,Yes
CUST787,Male,No,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.24438256752052,125.02523904632169,Yes
CUST788,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,72.17657065290541,392.9813423125882,No
CUST789,Female,No,Yes,No,11,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,48.62757825671633,602.0073132367846,Yes
CUST790,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,60.753021719313054,4186.974116491722,Yes
CUST791,Female,No,No,No,56,Yes,No,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,43.067249827223606,2450.6744664764833,No
CUST792,Male,No,Yes,No,10,Yes,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,40.54805304022817,518.9680239203096,No
CUST793,Female,No,Yes,Yes,34,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,75.36550456072708,2642.587259937691,No
CUST794,Male,No,No,No,67,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,54.51422177937427,3597.2730717703203,Yes
CUST795,Female,No,No,Yes,31,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,46.698340142952986,1403.4380492881055,Yes
CUST796,Male,No,Yes,Yes,71,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,40.809823183665046,2741.789270495355,Yes
CUST797,Male,Yes,Yes,No,66,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,34.72524835650129,2500.7052670191406,Yes
CUST798,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,No,Electronic check,25.871850976415274,1867.913111728186,No
CUST799,Male,No,No,No,41,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,67.2188959649067,2562.506678667982,No
CUST800,Male,No,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,18.0,1281.1975358062941,Yes
CUST801,Male,No,Yes,No,32,Yes,No internet service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,74.42638340965836,2460.6700955567208,No
CUST802,Female,No,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,74.28549293649931,1629.0252071563934,Yes
CUST803,Male,Yes,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.01750417224288,3524.9650743572543,Yes
CUST804,Male,No,Yes,No,50,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,66.48268080103314,3273.8509698708212,Yes
CUST805,Female,No,Yes,Yes,25,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,59.29279708443771,1384.8022804042566,Yes
CUST806,Male,No,Yes,Yes,12,Yes,No internet service,No,No,No,No,Yes,No internet service,No,One year,No,Bank transfer,69.50384654981866,1088.1079433965965,No
CUST807,Male,No,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.27133866585018,4858.146173658169,Yes
CUST808,Male,No,Yes,No,39,Yes,No internet service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,91.03022726959779,3435.553446350351,No
CUST809,Female,No,No,No,17,No,No internet service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,95.65658195325078,1548.5275267111006,Yes
CUST810,Female,No,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,95.04388434296386,4237.95568735627,Yes
CUST811,Male,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.04532252400156,726.2129946520342,No
CUST812,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15450352811109,5644.035944743405,Yes
CUST813,Female,Yes,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,75.121282757861,1875.815587115091,Yes
CUST814,Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,52.02090428726036,3675.699780766823,Yes
CUST815,Male,No,No,No,38,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,47.272930453785236,1774.74307264186,Yes
CUST816,Female,No,No,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,57.4659902725554,0.0,No
CUST817,Male,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,43.78233156875429,1811.2296848119804,Yes
CUST818,Female,Yes,No,No,49,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,37.214374627534596,1942.4197502363136,Yes
CUST819,Female,No,Yes,No,52,Yes,No internet service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.94764173384041,4027.1111514852914,Yes
CUST820,Female,No,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer,65.65464955314064,2277.6231503997947,No
CUST821,Male,Yes,Yes,No,22,No,No internet service,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,65.55172703247105,1356.9242541521992,Yes
CUST822,Female,No,No,Yes,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,83.53393468767325,449.4705457465731,Yes
CUST823,Female,Yes,No,No,18,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,61.08251226993671,1229.9088007878104,Yes
CUST824,Female,No,No,Yes,38,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,81.60733910085646,3214.399308408151,No
CUST825,Male,No,No,No,37,No,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card,50.22046630812454,1876.948234046983,No
CUST826,Male,No,Yes,No,64,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,50.09565432544791,3443.1202956535762,No
CUST827,Female,No,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.27976231775426,716.7549070853595,Yes
CUST828,Female,Yes,No,No,42,Yes,No internet service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,107.42631859468597,4670.544421361139,No
CUST829,Male,No,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,90.70804680319257,4378.0036505181015,Yes
CUST830,Female,No,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.96047098520339,3781.6613993068313,No
CUST831,Female,No,Yes,Yes,16,Yes,No internet service,No,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,37.561172989028876,717.2807263079342,No
CUST832,Female,No,Yes,No,54,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.90207587767259,3754.7343128908656,No
CUST833,Female,No,No,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer,81.4221350792678,2891.350435120095,Yes
CUST834,Female,Yes,No,Yes,28,Yes,No,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,106.70655601435126,2886.247619375944,Yes
CUST835,Female,No,No,No,2,Yes,No internet service,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,31.325446133773312,183.96623457088538,Yes
CUST836,Female,No,No,No,13,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,79.61918732627088,939.8340588857825,No
CUST837,Male,No,No,No,41,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.28747163794034,3631.069108705768,No
CUST838,Female,No,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,74.03484431518145,4236.417531545062,No
CUST839,Male,No,Yes,Yes,69,Yes,No internet service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.993643803369466,2519.9158041322594,Yes
CUST840,Male,No,Yes,No,53,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,No,Electronic check,70.06517244534588,3748.5049897615145,No
CUST841,Female,Yes,No,Yes,45,Yes,No internet service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Mailed check,73.57645109253339,3380.416170334114,No
CUST842,Male,No,No,Yes,20,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,68.55569112809002,1397.1163323384394,No
CUST843,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,51.30067060295307,1167.9568662353054,Yes
CUST844,Male,No,Yes,No,61,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,48.82309698278158,3111.7941549549823,No
CUST845,Female,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,74.12332254027106,4315.811678192683,No
CUST846,Female,No,No,Yes,27,Yes,No internet service,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,51.472684887281225,1412.9675172247369,No
CUST847,Female,No,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.928990607883726,1331.2520772701669,No
CUST848,Male,No,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,62.207127175168374,348.72434601988454,No
CUST849,Female,No,Yes,No,42,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,68.19540272223762,2999.4081158655954,Yes
CUST850,Male,No,Yes,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,85.7746948828914,3954.284820842664,No
CUST851,Female,No,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,41.07883265048056,2380.8675976480995,No
CUST852,Male,No,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,39.10268696747606,2208.060674080491,No
CUST853,Female,No,Yes,Yes,38,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,57.35810812330844,2218.359974466322,Yes
CUST854,Male,Yes,No,Yes,69,Yes,No,No,Yes,Yes,Yes,No internet service,No,No,Two year,No,Credit card,28.996322925919095,2009.092022292759,No
CUST855,Female,Yes,No,Yes,53,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,76.73118626791697,4053.2384661121037,No
CUST856,Female,No,No,No,15,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,25.128432351417523,458.7572456573499,Yes
CUST857,Female,No,Yes,Yes,26,No,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Mailed check,79.1474703422949,2152.6085184031754,No
CUST858,Female,No,No,No,48,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,87.18014873109614,4248.962868201715,Yes
CUST859,Male,No,No,No,19,Yes,No,No,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,70.19416351199573,1206.0229173263306,No
CUST860,Female,No,Yes,No,9,Yes,No internet service,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,27.853620989604572,110.12603744104811,Yes
CUST861,Male,No,No,No,64,Yes,No,No,No,Yes,No internet service,No,No,No,One year,No,Bank transfer,67.12248814426361,4148.063060781429,No
CUST862,Female,No,Yes,No,54,Yes,No internet service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card,49.06519553383762,2620.2302822002052,No
CUST863,Male,No,No,Yes,51,Yes,No internet service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,40.95993321588615,2342.797780309656,Yes
CUST864,Female,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Credit card,76.58866185931126,2981.056958400673,No
CUST865,Female,No,Yes,Yes,4,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,80.3372173479344,573.458806099927,Yes
CUST866,Male,No,No,No,3,Yes,No internet service,DSL,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,90.71384892958244,268.1330450684019,No
CUST867,Female,No,No,No,64,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,59.30419091434467,3814.6668166650834,Yes
CUST868,Female,No,Yes,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,68.43882806348007,2056.2186534342063,Yes
CUST869,Male,No,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,98.30717624861035,1046.4566206655477,No
CUST870,Male,No,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,106.90577022237026,6227.809338838931,No
CUST871,Female,No,No,Yes,27,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,86.60741366356332,2134.0581016014976,Yes
CUST872,Female,No,No,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer,58.00083443527959,1111.3242372128311,No
CUST873,Male,No,Yes,No,39,No,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card,65.14510347272001,2338.8413009721176,No
CUST874,Female,Yes,Yes,No,46,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,61.436091565786015,2913.0889940857087,Yes
CUST875,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,79.1126246761026,5057.831995734133,Yes
CUST876,Female,Yes,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,48.606864767330535,1919.2477792865404,Yes
CUST877,Male,No,Yes,No,65,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,One year,No,Bank transfer,71.42666362628198,4685.455836138682,No
CUST878,Male,No,Yes,No,63,Yes,No internet service,No,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,71.52756645239093,4621.36588612348,Yes
CUST879,Female,Yes,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card,72.67501051196383,2466.026691887419,Yes
CUST880,Female,No,Yes,No,31,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,44.55209418258029,1246.298313377539,Yes
CUST881,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,69.94406799253264,1916.7070764071975,No
CUST882,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,100.38595492526349,228.08802927669794,No
CUST883,Female,No,Yes,No,25,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,55.860948857128655,1650.3299232852805,Yes
CUST884,Female,Yes,Yes,No,43,Yes,No internet service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Mailed check,70.19475493314924,3079.3782674214376,No
CUST885,Male,No,No,No,67,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,28.159325084287907,1728.7947414967823,Yes
CUST886,Female,No,No,Yes,63,Yes,No internet service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,70.057888336844,4297.01916796831,Yes
CUST887,Male,No,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,69.33138612341772,3357.301642672079,Yes
CUST888,Female,No,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,67.3294815458398,119.15859151194152,No
CUST889,Female,Yes,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,79.6072905850429,5061.598193617132,No
CUST890,Female,No,No,No,69,No,No internet service,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,59.41926531885552,4083.5360285849188,No
CUST891,Male,No,No,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,88.52803072827373,667.9417634809935,No
CUST892,Male,Yes,Yes,Yes,2,Yes,Yes,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Bank transfer,47.3373789348243,0.0,Yes
CUST893,Male,No,No,No,34,Yes,No internet service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,93.86567064897235,3202.7266516849677,No
CUST894,Female,No,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,69.2531016343978,4213.315403808133,No
CUST895,Male,No,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,63.567191742181535,3735.417889016071,Yes
CUST896,Female,No,No,No,31,Yes,No internet service,No,No internet service,No,No,No,No,No,One year,No,Mailed check,36.363987879208715,1184.1294274401414,No
CUST897,Female,No,Yes,No,10,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Electronic check,42.80602059305934,541.6725514514255,No
CUST898,Male,No,No,No,36,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer,72.01678948849282,2312.911687742655,Yes
CUST899,Female,No,No,No,49,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Credit card,50.66383803849577,2671.609891553328,Yes
CUST900,Female,No,Yes,No,70,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,84.90105493314091,6027.3383629905775,Yes
CUST901,Female,Yes,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,70.74871503392168,3581.422521617353,Yes
CUST902,Female,No,Yes,No,3,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,36.49971328872233,0.0,Yes
